year,stat,player,team,value,link
1957,Brooklyn Dodgers,84,70,.545,https://www.baseball-almanac.com/teamstats/roster.php?y=1957&t=BRO
1957,Cincinnati Redlegs,80,74,.519,https://www.baseball-almanac.com/teamstats/roster.php?y=1957&t=CN4
1957,Philadelphia Phillies,77,77,.500,https://www.baseball-almanac.com/teamstats/roster.php?y=1957&t=PHI
1957,New York Giants,69,85,.448,https://www.baseball-almanac.com/teamstats/roster.php?y=1957&t=NY1
1957,Pittsburgh Pirates,62,92,.403,https://www.baseball-almanac.com/teamstats/roster.php?y=1957&t=PIT
1957,Chicago Cubs,62,92,.403,https://www.baseball-almanac.com/teamstats/roster.php?y=1957&t=CHN
1958,Statistic,Name(s),Team(s),#,
1958,Base on Balls,Richie Ashburn,Philadelphia,97,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1958,Batting Average,Richie Ashburn,Philadelphia,.350,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1958,Doubles,Orlando Cepeda,San Francisco,38,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1958,Hits,Richie Ashburn,Philadelphia,215,https://www.baseball-almanac.com/hitting/hihits4.shtml
1958,Home Runs,Ernie Banks,Chicago,47,https://www.baseball-almanac.com/hitting/hihr5.shtml
1958,On Base Percentage,Richie Ashburn,Philadelphia,.440,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1958,RBI,Ernie Banks,Chicago,129,https://www.baseball-almanac.com/hitting/hirbi5.shtml
1958,Runs,Willie Mays,San Francisco,121,https://www.baseball-almanac.com/hitting/hiruns2.shtml
1958,Slugging Average,Ernie Banks,Chicago,.614,https://www.baseball-almanac.com/hitting/hislug4.shtml
1958,Stolen Bases,Willie Mays,San Francisco,31,https://www.baseball-almanac.com/hitting/hisb4.shtml
1958,Total Bases,Ernie Banks,Chicago,379,https://www.baseball-almanac.com/hitting/hitotb4.shtml
1958,Triples,Richie Ashburn,Philadelphia,13,https://www.baseball-almanac.com/hitting/hitrip4.shtml
1958,Statistic,Name(s),Team(s),#,
1958,Statistic,Name(s),Team(s),#,
1958,Complete Games,Warren Spahn,Milwaukee,23,https://www.baseball-almanac.com/pitching/picomg4.shtml
1958,ERA,Stu Miller,San Francisco,2.47,https://www.baseball-almanac.com/pitching/piera4.shtml
1958,Games,Don Elston,Chicago,69,https://www.baseball-almanac.com/pitching/pigamp4.shtml
1958,Saves,Roy Face,Pittsburgh,20,https://www.baseball-almanac.com/pitching/pisave4.shtml
1958,Shutouts,Carl Willey,Milwaukee,4,https://www.baseball-almanac.com/pitching/pishut4.shtml
1958,Strikeouts,Sam Jones,St. Louis,225,https://www.baseball-almanac.com/pitching/pistrik4.shtml
1958,Winning Percentage,Lew Burdette,Milwaukee,.667,https://www.baseball-almanac.com/pitching/piwper4.shtml
1958,Wins,Bob Friend,Pittsburgh,22,https://www.baseball-almanac.com/pitching/piwins4.shtml
1958,Statistic,Name(s),Team(s),#,
1958,Team [Click for roster],Wins,Losses,WP,
1958,Milwaukee Braves,92,62,.597,https://www.baseball-almanac.com/teamstats/roster.php?y=1958&t=MLN
1958,Pittsburgh Pirates,84,70,.545,https://www.baseball-almanac.com/teamstats/roster.php?y=1958&t=PIT
1958,San Francisco Giants,80,74,.519,https://www.baseball-almanac.com/teamstats/roster.php?y=1958&t=SFN
1958,Cincinnati Redlegs,76,78,.494,https://www.baseball-almanac.com/teamstats/roster.php?y=1958&t=CN4
1958,Chicago Cubs,72,82,.468,https://www.baseball-almanac.com/teamstats/roster.php?y=1958&t=CHN
1958,St. Louis Cardinals,72,82,.468,https://www.baseball-almanac.com/teamstats/roster.php?y=1958&t=SLN
1958,Los Angeles Dodgers,71,83,.461,https://www.baseball-almanac.com/teamstats/roster.php?y=1958&t=LAN
1958,Philadelphia Phillies,69,85,.448,https://www.baseball-almanac.com/teamstats/roster.php?y=1958&t=PHI
1959,Statistic,Name(s),Team(s),#,
1959,Base on Balls,Jim Gilliam,Los Angeles,96,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1959,Batting Average,Hank Aaron,Milwaukee,.355,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1959,Doubles,Vada Pinson,Cincinnati,47,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1959,Hits,Hank Aaron,Milwaukee,223,https://www.baseball-almanac.com/hitting/hihits4.shtml
1959,Home Runs,Eddie Mathews,Milwaukee,46,https://www.baseball-almanac.com/hitting/hihr5.shtml
1959,On Base Percentage,Joe Cunningham,St. Louis,.453,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1959,RBI,Ernie Banks,Chicago,143,https://www.baseball-almanac.com/hitting/hirbi5.shtml
1959,Runs,Vada Pinson,Cincinnati,131,https://www.baseball-almanac.com/hitting/hiruns2.shtml
1959,Slugging Average,Hank Aaron,Milwaukee,.636,https://www.baseball-almanac.com/hitting/hislug4.shtml
1959,Stolen Bases,Willie Mays,San Francisco,27,https://www.baseball-almanac.com/hitting/hisb4.shtml
1959,Total Bases,Hank Aaron,Milwaukee,400,https://www.baseball-almanac.com/hitting/hitotb4.shtml
1959,Triples,Wally Moon,Los Angeles,11,https://www.baseball-almanac.com/hitting/hitrip4.shtml
1959,Statistic,Name(s),Team(s),#,
1959,Statistic,Name(s),Team(s),#,
1959,Complete Games,Warren Spahn,Milwaukee,21,https://www.baseball-almanac.com/pitching/picomg4.shtml
1959,ERA,Sam Jones,San Francisco,2.83,https://www.baseball-almanac.com/pitching/piera4.shtml
1959,Games,Don Elston,Chicago,65,https://www.baseball-almanac.com/pitching/pigamp4.shtml
1959,Saves,Lindy McDaniel,St. Louis,15,https://www.baseball-almanac.com/pitching/pisave4.shtml
1959,Shutouts,Johnny Antonelli,San Francisco,4,https://www.baseball-almanac.com/pitching/pishut4.shtml
1959,Strikeouts,Don Drysdale,Los Angeles,242,https://www.baseball-almanac.com/pitching/pistrik4.shtml
1959,Winning Percentage,Roy Face,Pittsburgh,.947,https://www.baseball-almanac.com/pitching/piwper4.shtml
1959,Wins,Lew Burdette,Milwaukee,21,https://www.baseball-almanac.com/pitching/piwins4.shtml
1959,Statistic,Name(s),Team(s),#,
1959,Team [Click for roster],Wins,Losses,WP,
1959,Los Angeles Dodgers,88,68,.654,https://www.baseball-almanac.com/teamstats/roster.php?y=1959&t=LAN
1959,Milwaukee Braves,86,70,.551,https://www.baseball-almanac.com/teamstats/roster.php?y=1959&t=MLN
1959,San Francisco Giants,83,71,.539,https://www.baseball-almanac.com/teamstats/roster.php?y=1959&t=SFN
1959,Pittsburgh Pirates,78,76,.506,https://www.baseball-almanac.com/teamstats/roster.php?y=1959&t=PIT
1959,Chicago Cubs,74,80,.481,https://www.baseball-almanac.com/teamstats/roster.php?y=1959&t=CHN
1959,Cincinnati Reds,74,80,.481,https://www.baseball-almanac.com/teamstats/roster.php?y=1959&t=CN5
1959,St. Louis Cardinals,71,83,.461,https://www.baseball-almanac.com/teamstats/roster.php?y=1959&t=SLN
1959,Philadelphia Phillies,64,90,.416,https://www.baseball-almanac.com/teamstats/roster.php?y=1959&t=PHI
1960,Statistic,Name(s),Team(s),#,
1960,Base on Balls,Richie Ashburn,Chicago,116,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1960,Batting Average,Dick Groat,Pittsburgh,.325,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1960,Doubles,Vada Pinson,Cincinnati,37,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1960,Hits,Willie Mays,San Francisco,190,https://www.baseball-almanac.com/hitting/hihits4.shtml
1960,Home Runs,Ernie Banks,Chicago,41,https://www.baseball-almanac.com/hitting/hihr5.shtml
1960,On Base Percentage,Richie Ashburn,Chicago,.416,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1960,RBI,Hank Aaron,Milwaukee,126,https://www.baseball-almanac.com/hitting/hirbi5.shtml
1960,Runs,Bill Bruton,Milwaukee,112,https://www.baseball-almanac.com/hitting/hiruns2.shtml
1960,Slugging Average,Frank Robinson,Cincinnati,.595,https://www.baseball-almanac.com/hitting/hislug4.shtml
1960,Stolen Bases,Maury Wills,Los Angeles,50,https://www.baseball-almanac.com/hitting/hisb4.shtml
1960,Total Bases,Hank Aaron,Milwaukee,334,https://www.baseball-almanac.com/hitting/hitotb4.shtml
1960,Triples,Bill Bruton,Milwaukee,13,https://www.baseball-almanac.com/hitting/hitrip4.shtml
1960,Statistic,Name(s),Team(s),#,
1960,Statistic,Name(s),Team(s),#,
1960,Complete Games,Lew Burdette,Milwaukee,18,https://www.baseball-almanac.com/pitching/picomg4.shtml
1960,ERA,Mike McCormick,San Francisco,2.70,https://www.baseball-almanac.com/pitching/piera4.shtml
1960,Games,Roy Face,Pittsburgh,68,https://www.baseball-almanac.com/pitching/pigamp4.shtml
1960,Saves,Lindy McDaniel,St. Louis,26,https://www.baseball-almanac.com/pitching/pisave4.shtml
1960,Shutouts,Jack Sanford,San Francisco,6,https://www.baseball-almanac.com/pitching/pishut4.shtml
1960,Strikeouts,Don Drysdale,Los Angeles,246,https://www.baseball-almanac.com/pitching/pistrik4.shtml
1960,Winning Percentage,Ernie Broglio,St. Louis,.700,https://www.baseball-almanac.com/pitching/piwper4.shtml
1960,Wins,Ernie Broglio,St. Louis,21,https://www.baseball-almanac.com/pitching/piwins4.shtml
1960,Statistic,Name(s),Team(s),#,
1960,Team [Click for roster],Wins,Losses,WP,
1960,Pittsburgh Pirates,95,59,.617,https://www.baseball-almanac.com/teamstats/roster.php?y=1960&t=PIT
1960,Milwaukee Braves,88,66,.571,https://www.baseball-almanac.com/teamstats/roster.php?y=1960&t=MLN
1960,St. Louis Cardinals,86,68,.558,https://www.baseball-almanac.com/teamstats/roster.php?y=1960&t=SLN
1960,Los Angeles Dodgers,82,72,.532,https://www.baseball-almanac.com/teamstats/roster.php?y=1960&t=LAN
1960,San Francisco Giants,79,75,.513,https://www.baseball-almanac.com/teamstats/roster.php?y=1960&t=SFN
1960,Cincinnati Reds,67,87,.435,https://www.baseball-almanac.com/teamstats/roster.php?y=1960&t=CN5
1960,Chicago Cubs,60,94,.390,https://www.baseball-almanac.com/teamstats/roster.php?y=1960&t=CHN
1960,Philadelphia Phillies,59,95,.383,https://www.baseball-almanac.com/teamstats/roster.php?y=1960&t=PHI
1961,Statistic,Name(s),Team(s),#,
1961,Base on Balls,Eddie Mathews,Milwaukee,93,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1961,Batting Average,Roberto Clemente,Pittsburgh,.351,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1961,Doubles,Hank Aaron,Milwaukee,39,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1961,Hits,Vada Pinson,Cincinnati,208,https://www.baseball-almanac.com/hitting/hihits4.shtml
1961,Home Runs,Orlando Cepeda,San Francisco,46,https://www.baseball-almanac.com/hitting/hihr5.shtml
1961,On Base Percentage,Wally Moon,Los Angeles,.438,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1961,RBI,Orlando Cepeda,San Francisco,142,https://www.baseball-almanac.com/hitting/hirbi5.shtml
1961,Runs,Willie Mays,San Francisco,129,https://www.baseball-almanac.com/hitting/hiruns2.shtml
1961,Slugging Average,Frank Robinson,Cincinnati,.611,https://www.baseball-almanac.com/hitting/hislug4.shtml
1961,Stolen Bases,Maury Wills,Los Angeles,35,https://www.baseball-almanac.com/hitting/hisb4.shtml
1961,Total Bases,Hank Aaron,Milwaukee,358,https://www.baseball-almanac.com/hitting/hitotb4.shtml
1961,Triples,George Altman,Chicago,12,https://www.baseball-almanac.com/hitting/hitrip4.shtml
1961,Statistic,Name(s),Team(s),#,
1961,Statistic,Name(s),Team(s),#,
1961,Complete Games,Warren Spahn,Milwaukee,21,https://www.baseball-almanac.com/pitching/picomg4.shtml
1961,ERA,Warren Spahn,Milwaukee,3.02,https://www.baseball-almanac.com/pitching/piera4.shtml
1961,Games,Jack Baldschun,Philadelphia,65,https://www.baseball-almanac.com/pitching/pigamp4.shtml
1961,Saves,Roy Face,Pittsburgh,17,https://www.baseball-almanac.com/pitching/pisave4.shtml
1961,Shutouts,Joey Jay,Cincinnati,4,https://www.baseball-almanac.com/pitching/pishut4.shtml
1961,Strikeouts,Sandy Koufax,Los Angeles,269,https://www.baseball-almanac.com/pitching/pistrik4.shtml
1961,Winning Percentage,Johnny Podres,Los Angeles,.783,https://www.baseball-almanac.com/pitching/piwper4.shtml
1961,Wins,Joey Jay,Cincinnati,25,https://www.baseball-almanac.com/pitching/piwins4.shtml
1961,Statistic,Name(s),Team(s),#,
1961,Team | Roster,Wins,Losses,WP,
1961,Cincinnati Reds,93,61,.604,https://www.baseball-almanac.com/teamstats/roster.php?y=1961&t=CN5
1961,Los Angeles Dodgers,89,65,.578,https://www.baseball-almanac.com/teamstats/roster.php?y=1961&t=LAN
1961,San Francisco Giants,85,69,.552,https://www.baseball-almanac.com/teamstats/roster.php?y=1961&t=SFN
1961,Milwaukee Braves,83,71,.539,https://www.baseball-almanac.com/teamstats/roster.php?y=1961&t=MLN
1961,St. Louis Cardinals,80,74,.519,https://www.baseball-almanac.com/teamstats/roster.php?y=1961&t=SLN
1961,Pittsburgh Pirates,75,79,.487,https://www.baseball-almanac.com/teamstats/roster.php?y=1961&t=PIT
1961,Chicago Cubs,64,90,.416,https://www.baseball-almanac.com/teamstats/roster.php?y=1961&t=CHN
1961,Philadelphia Phillies,47,107,.305,https://www.baseball-almanac.com/teamstats/roster.php?y=1961&t=PHI
1961,Team | Roster,Wins,Losses,WP,
1962,Statistic,Name(s),Team(s),#,
1962,Base on Balls,Eddie Mathews,Milwaukee,101,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1962,Batting Average,Tommy Davis,Los Angeles,.346,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1962,Doubles,Frank Robinson,Cincinnati,51,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1962,Hits,Tommy Davis,Los Angeles,230,https://www.baseball-almanac.com/hitting/hihits4.shtml
1962,Home Runs,Willie Mays,San Francisco,49,https://www.baseball-almanac.com/hitting/hihr5.shtml
1962,On Base Percentage,Frank Robinson,Cincinnati,.424,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1962,RBI,Tommy Davis,Los Angeles,153,https://www.baseball-almanac.com/hitting/hirbi5.shtml
1962,Runs,Frank Robinson,Cincinnati,134,https://www.baseball-almanac.com/hitting/hiruns2.shtml
1962,Slugging Average,Frank Robinson,Cincinnati,.624,https://www.baseball-almanac.com/hitting/hislug4.shtml
1962,Stolen Bases,Maury Wills,Los Angeles,104,https://www.baseball-almanac.com/hitting/hisb4.shtml
1962,Total Bases,Willie Mays,San Francisco,382,https://www.baseball-almanac.com/hitting/hitotb4.shtml
1962,Triples,JohnnyCallison,Philadelphia,10,https://www.baseball-almanac.com/hitting/hitrip4.shtml
1962,Statistic,Name(s),Team(s),#,
1962,Statistic,Name(s),Team(s),#,
1962,Complete Games,Warren Spahn,Milwaukee,22,https://www.baseball-almanac.com/pitching/picomg4.shtml
1962,ERA,Sandy Koufax,Los Angeles,2.54,https://www.baseball-almanac.com/pitching/piera4.shtml
1962,Games,RonPerranoski,Los Angeles,70,https://www.baseball-almanac.com/pitching/pigamp4.shtml
1962,Saves,Roy Face,Pittsburgh,28,https://www.baseball-almanac.com/pitching/pisave4.shtml
1962,Shutouts,Bob Friend,Pittsburgh,5,https://www.baseball-almanac.com/pitching/pishut4.shtml
1962,Strikeouts,Don Drysdale,Los Angeles,232,https://www.baseball-almanac.com/pitching/pistrik4.shtml
1962,Winning Percentage,Bob Purkey,Cincinnati,.821,https://www.baseball-almanac.com/pitching/piwper4.shtml
1962,Wins,Don Drysdale,Los Angeles,25,https://www.baseball-almanac.com/pitching/piwins4.shtml
1962,Statistic,Name(s),Team(s),#,
1962,Team | Roster,W,L,WP,
1962,San Francisco Giants,103,62,.624,https://www.baseball-almanac.com/teamstats/roster.php?y=1962&t=SFN
1962,Los Angeles Dodgers,102,63,.618,https://www.baseball-almanac.com/teamstats/roster.php?y=1962&t=LAN
1962,Cincinnati Reds,98,64,.605,https://www.baseball-almanac.com/teamstats/roster.php?y=1962&t=CN5
1962,Pittsburgh Pirates,93,68,.578,https://www.baseball-almanac.com/teamstats/roster.php?y=1962&t=PIT
1962,Milwaukee Braves,86,76,.531,https://www.baseball-almanac.com/teamstats/roster.php?y=1962&t=MLN
1962,St. Louis Cardinals,84,78,.519,https://www.baseball-almanac.com/teamstats/roster.php?y=1962&t=SLN
1962,Philadelphia Phillies,81,80,.503,https://www.baseball-almanac.com/teamstats/roster.php?y=1962&t=PHI
1962,Houston Colt .45s,64,96,.400,https://www.baseball-almanac.com/teamstats/roster.php?y=1962&t=HO1
1962,Chicago Cubs,59,103,.364,https://www.baseball-almanac.com/teamstats/roster.php?y=1962&t=CHN
1962,New York Mets,40,120,.250,https://www.baseball-almanac.com/teamstats/roster.php?y=1962&t=NYN
1962,Team | Roster,W,L,WP,
1963,Statistic,Name(s),Team(s),#,
1963,Base on Balls,Eddie Mathews,Milwaukee,124,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1963,Batting Average,Tommy Davis,Los Angeles,.326,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1963,Doubles,Dick Groat,St. Louis,43,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1963,Hits,Vada Pinson,Cincinnati,204,https://www.baseball-almanac.com/hitting/hihits4.shtml
1963,Home Runs,Hank Aaron,Milwaukee,44,https://www.baseball-almanac.com/hitting/hihr5.shtml
1963,On Base Percentage,Eddie Mathews,Milwaukee,.400,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1963,RBI,Hank Aaron,Milwaukee,130,https://www.baseball-almanac.com/hitting/hirbi5.shtml
1963,Runs,Hank Aaron,Milwaukee,121,https://www.baseball-almanac.com/hitting/hiruns2.shtml
1963,Slugging Average,Hank Aaron,Milwaukee,.586,https://www.baseball-almanac.com/hitting/hislug4.shtml
1963,Stolen Bases,Maury Wills,Los Angeles,40,https://www.baseball-almanac.com/hitting/hisb4.shtml
1963,Total Bases,Hank Aaron,Milwaukee,370,https://www.baseball-almanac.com/hitting/hitotb4.shtml
1963,Triples,Vada Pinson,Cincinnati,14,https://www.baseball-almanac.com/hitting/hitrip4.shtml
1963,Statistic,Name(s),Team(s),#,
1963,Statistic,Name(s),Team(s),#,
1963,Complete Games,Warren Spahn,Milwaukee,22,https://www.baseball-almanac.com/pitching/picomg4.shtml
1963,ERA,Sandy Koufax,Los Angeles,1.88,https://www.baseball-almanac.com/pitching/piera4.shtml
1963,Games,Ron Perranoski,Los Angeles,69,https://www.baseball-almanac.com/pitching/pigamp4.shtml
1963,Saves,Lindy McDaniel,Chicago,22,https://www.baseball-almanac.com/pitching/pisave4.shtml
1963,Shutouts,Sandy Koufax,Los Angeles,11,https://www.baseball-almanac.com/pitching/pishut4.shtml
1963,Strikeouts,Sandy Koufax,Los Angeles,306,https://www.baseball-almanac.com/pitching/pistrik4.shtml
1963,Winning Percentage,Ron Perranoski,Los Angeles,.842,https://www.baseball-almanac.com/pitching/piwper4.shtml
1963,Wins,Sandy Koufax,Los Angeles,25,https://www.baseball-almanac.com/pitching/piwins4.shtml
1963,Statistic,Name(s),Team(s),#,
1963,Team [Click for roster],Wins,Losses,WP,
1963,Los Angeles Dodgers,99,63,.611,https://www.baseball-almanac.com/teamstats/roster.php?y=1963&t=LAN
1963,St. Louis Cardinals,93,69,.574,https://www.baseball-almanac.com/teamstats/roster.php?y=1963&t=SLN
1963,San Francisco Giants,88,74,.543,https://www.baseball-almanac.com/teamstats/roster.php?y=1963&t=SFN
1963,Philadelphia Phillies,87,75,.537,https://www.baseball-almanac.com/teamstats/roster.php?y=1963&t=PHI
1963,Cincinnati Reds,86,76,.531,https://www.baseball-almanac.com/teamstats/roster.php?y=1963&t=CN5
1963,Milwaukee Braves,84,78,.519,https://www.baseball-almanac.com/teamstats/roster.php?y=1963&t=MLN
1963,Chicago Cubs,82,80,.506,https://www.baseball-almanac.com/teamstats/roster.php?y=1963&t=CHN
1963,Pittsburgh Pirates,74,88,.457,https://www.baseball-almanac.com/teamstats/roster.php?y=1963&t=PIT
1963,Houston Colt .45s,66,96,.407,https://www.baseball-almanac.com/teamstats/roster.php?y=1963&t=HO1
1963,New York Mets,51,111,.315,https://www.baseball-almanac.com/teamstats/roster.php?y=1963&t=NYN
1964,Statistic,Name(s),Team(s),#,
1964,Base on Balls,Ron Santo,Chicago,86,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1964,Batting Average,Roberto Clemente,Pittsburgh,.339,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1964,Doubles,Lee Maye,Milwaukee,44,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1964,Hits,Roberto Clemente,Pittsburgh,211,https://www.baseball-almanac.com/hitting/hihits4.shtml
1964,Home Runs,Willie Mays,San Francisco,47,https://www.baseball-almanac.com/hitting/hihr5.shtml
1964,On Base Percentage,Ron Santo,Chicago,.401,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1964,RBI,Ken Boyer,St. Louis,119,https://www.baseball-almanac.com/hitting/hirbi5.shtml
